Year,Subject,Chapter,Level,Category,Question,Option A,Option B,Option C,Option D,Correct Answer,Explanation
2025,Business Org & Mgmt 1st,Chapter 12,Dinajpur,Board,Stem: Hamdan Group increases health awareness in poor areas.,CSR,Ethics,Values,Inst. Duty,a,Corporate Social Responsibility (CSR) covers community health services.
2025,Business Org & Mgmt 1st,Chapter 12,Dinajpur,Board,What is used for fruit ripening?,Formalin,Vinegar,Carbide,Methanol,c,Carbide is the specific agent used for ripening.
2025,Business Org & Mgmt 1st,Chapter 12,Dinajpur,Board,What happens if ETP (Effluent Treatment Plant) is used?,Air purified,Water purified,Toxic water out,Sound control,b,ETP is specifically designed to purify industrial wastewater.
2025,Business Org & Mgmt 1st,Chapter 12,Dinajpur,Board,Responsibility to which group is fulfilled by expanding business?,Suppliers,Government,General Public,Investors,c,"Expansion creates jobs and goods, benefiting the General Public."
2025,Business Org & Mgmt 1st,Chapter 12,Dinajpur,Board,Discovery of new products relates to responsibility towards—,Consumers,Investors,Suppliers,General Public,a,Innovating better products is a duty toward Consumers.
2023,Business Org & Mgmt 1st,Chapter 12,Dhaka,Board,Which is related to business ethics?,Asset Maint.,Bonus,Firing workers,Pollution control,d,(Repeat) Ethics focuses on social/environmental well-being like pollution control.
2023,Business Org & Mgmt 1st,Chapter 12,Dhaka,Board,Supplying quality goods at a fair price is a duty toward—,Buyers/Consumers,Government,Owners,Investors,a,Consumers have the right to quality products at reasonable rates.
2023,Business Org & Mgmt 1st,Chapter 12,Dhaka,Board,"Social responsibility toward Owners includes: (i. Proper fund use, ii. Asset safety, iii. Dividends)",i & ii,i & iii,ii & iii,"i, ii & iii",d,"Owners expect their capital to be safe, used wisely, and generate profit/dividends."
2023,Business Org & Mgmt 1st,Chapter 12,Rajshahi,Board,"Business Values are: (i. Proper wages, ii. Division of work, iii. Good environment)",i & ii,i & iii,ii & iii,"i, ii & iii",b,"Proper wages and working conditions are moral values; ""Division of work"" is a management principle."
2023,Business Org & Mgmt 1st,Chapter 12,Rajshahi,Board,Realization of right/wrong and good/bad in business is—,Honesty,Ethics,Values,Accountability,c,(Standard definition) Internalized realization is Values.
2023,Business Org & Mgmt 1st,Chapter 12,Rajshahi,Board,Banks providing scholarships for poor students is called—,Promotion,Values,Etiquette,Social Resp.,d,Educational support is a core pillar of Corporate Social Responsibility (CSR).
2023,Business Org & Mgmt 1st,Chapter 12,Rajshahi,Board,Stem: Ahad recycles used masks to prevent environmental disaster. Which element is he saving?,Sound,Water,Air,Soil,d,Masks thrown on the ground primarily pollute the Soil and land environment.
2023,Business Org & Mgmt 1st,Chapter 12,Jessore,Board,"Business Ethics includes: (i. Profit max, ii. Legal respect, iii. Fair price)",i & ii,i & iii,ii & iii,"i, ii & iii",c,"Profit maximization is a goal, not an ethical rule. Respecting laws and fair pricing are ethical."
2023,Business Org & Mgmt 1st,Chapter 12,Jessore,Board,Stem: Riad sells chemical-free fruit directly from gardens at low profit. This shows—,Ethics,High profit,Cost saving,Competition,a,Avoiding harmful chemicals is a key example of Business Ethics.
2023,Business Org & Mgmt 1st,Chapter 12,Jessore,Board,"Stem (above): Riad's work influences: (i. Consumer interest, ii. Fair price, iii. Positive image)",i & ii,i & iii,ii & iii,"i, ii & iii",d,Ethical trade protects consumers and builds trust in the business sector.
2023,Business Org & Mgmt 1st,Chapter 12,Comilla,Board,What is meant by Values?,Realization of right/wrong,Change in ideas,Positive vs Negative,Living rightly,a,Values are the subjective standards/perceptions of what is right or wrong.
2023,Business Org & Mgmt 1st,Chapter 12,Comilla,Board,Oil spilling from ships into the sea causes what pollution?,Air,Sky,Water,Soil,c,Oil spills directly contaminate the Water and marine ecosystems.
2023,Business Org & Mgmt 1st,Chapter 12,Comilla,Board,Stem: Seven Star Co. provides housing/schools/clinics at the factory. Which value is this?,Personal,Social,Religious,Political,b,Providing community facilities is an expression of Social Values.
2023,Business Org & Mgmt 1st,Chapter 12,Comilla,Board,"Stem (above): Results of Seven Star's work: (i. Reputation, ii. Happy workers, iii. High production)",i & ii,i & iii,ii & iii,"i, ii & iii",d,"Better facilities lead to satisfied workers, which naturally boosts productivity and brand."
2023,Business Org & Mgmt 1st,Chapter 12,Ctg,Board,"By paying tax, business fulfills duty toward—",Society,Investors,Government,Workers,c,Taxes are the primary obligation toward the Government.
2023,Business Org & Mgmt 1st,Chapter 12,Ctg,Board,Stem: Noise from a flour mill in a residential area affects kids. This is—,Air,Water,Soil,Sound,d,Machines in residential areas primarily cause Sound Pollution.
2023,Business Org & Mgmt 1st,Chapter 12,Ctg,Board,"Stem (above): Problems kids will face: (i. Hearing issues, ii. Mental stress, iii. Skin disease)",i & ii,i & iii,ii & iii,"i, ii & iii",a,"Sound pollution causes hearing and mental health issues, not skin diseases."
2023,Business Org & Mgmt 1st,Chapter 12,Sylhet,Board,"To save the Jute industry: (i. Stop poly, ii. Apply laws, iii. Loans for farmers)",i & ii,i & iii,ii & iii,"i, ii & iii",d,Saving Jute requires banning polythene alternatives and supporting jute production.
2023,Business Org & Mgmt 1st,Chapter 12,Sylhet,Board,"To create ethics/values: (i. Social harmony, ii. Respect law, iii. Privacy)",i & ii,i & iii,ii & iii,"i, ii & iii",d,"Social harmony, legal respect, and privacy are all foundational to business morality."
2023,Business Org & Mgmt 1st,Chapter 12,Sylhet,Board,Stem: Rahim built a health center next to his factory. Who is he serving?,Consumer,General Public,Government,Workers,d,Health centers near factories are primarily for the welfare of the Workers.
2023,Business Org & Mgmt 1st,Chapter 12,Barisal,Board,Which is an element of the Cultural Environment?,Sovereignty,Values,Consumption habit,Political vision,b,Values and beliefs are the core of a society's Cultural Environment.
2023,Business Org & Mgmt 1st,Chapter 12,Barisal,Board,Stem: Faisal built housing and a school for garment workers. Who is he serving?,Workers,Government,General Public,Consumers,a,Schools/housing for employees fulfill responsibility toward Workers/Staff.
2023,Business Org & Mgmt 1st,Chapter 12,Barisal,Board,"Stem (above): Why are some industrial owners dissatisfied with Mr. Faisal's actions?
i. They are not aware of the social responsibility of business
ii. It makes it difficult for them to survive in the same business
iii. Faisal's social status will increase",i & ii,i & iii,ii & iii,"i, ii & iii",b,Owners often lack CSR awareness and fear a competitor's rising social status.
2023,Business Org & Mgmt 1st,Chapter 12,Dinajpur,Board,Providing Job Security fulfills responsibility toward—,Investors,Suppliers,Workers,Peers,c,Ensuring a safe and stable job is a duty toward the Workers.
2023,Business Org & Mgmt 1st,Chapter 12,Dinajpur,Board,Brick kilns are primarily responsible for which pollution?,Sound,Water,Air,Soil,c,Smoke from brick kilns is a major source of Air Pollution.
2023,Business Org & Mgmt 1st,Chapter 12,Dinajpur,Board,"Ethics includes: (i. Paying taxes, ii. Timely debt pay, iii. Saving env.)",i & ii,ii & iii,i & iii,"i, ii & iii",d,Honesty in finance and environmental care are both ethical mandates.
2023,Business Org & Mgmt 1st,Chapter 12,Mymensingh,Board,The purpose of social responsibility is—,Profit max,Sales increase,Competition,Relationship Dev.,d,(Repeat) CSR focuses on building long-term sustainable Relationships.
2023,Business Org & Mgmt 1st,Chapter 12,Mymensingh,Board,"Business ethics include—
i. Showing respect to the law
ii. Striving to earn profit
iii. Not creating artificial shortages in the market",i & ii,i & iii,ii & iii,"i, ii & iii",b,Making a profit (ii) is a business function; not an ethical rule like respecting the law.
2023,Business Org & Mgmt 1st,Chapter 12,Mymensingh,Board,What mainly increases due to social responsibility?,Sales,Ability,Reputation,Profit,c,Sunaam (Reputation/Goodwill) is the primary gain from CSR activities.
2022,Business Org & Mgmt 1st,Chapter 12,Dhaka,Board,"Business ethics involves—
i. Striving to earn profit
ii. Showing respect to the law
iii. Not creating artificial shortages in the market",i & ii,ii & iii,i & iii,"i, ii & iii",b,"Similar to Q57; profit-seeking (i) is commercial, while law/fairness are ethical."
2022,Business Org & Mgmt 1st,Chapter 12,Dhaka,Board,Stem: Hoarding goods for extra profit during Ramadan is INCONSISTENT with—,Warehousing,Profit,Ethics,Demand,c,Artificial crisis/hoarding is a direct violation of Business Ethics.
2022,Business Org & Mgmt 1st,Chapter 12,Dhaka,Board,"Stem: To tackle hoarding, what should a responsible trader do? i. Striving to earn profit ii. Avoiding excessive stockpiling iii. Changing the mindset/attitude",i & ii,ii & iii,i & iii,"i, ii & iii",b,Responsible traders avoid over-stocking and change their mindset from greed to service.
2022,Business Org & Mgmt 1st,Chapter 12,Dhaka,Board,"Which of the following does NOT fall under ""Values""?",Accept good,Right/Wrong,Perception,Long-held belief,d,Values are perceptions/realizations; long-held beliefs/traditions are part of Culture.
2022,Business Org & Mgmt 1st,Chapter 12,Dhaka,Board,"Stem: Mr. Zaman produces organic fertilizer from city waste. (i. Pollution, iii. Ethical) What social responsibilities is Mr. Zaman fulfilling by producing organic fertilizer?
i. Preventing environmental pollution
ii. Increasing profit
iii. Fulfilling moral responsibility",i & ii,ii & iii,i & iii,"i, ii & iii",c,"Recycling waste reduces pollution and is an ethical duty; profit (ii) is a result, not the duty itself."
2022,Business Org & Mgmt 1st,Chapter 12,Dhaka,Board,Stem (above): Which environmental element is Mr. Zaman conserving?,Mountain,Soil,Air,Water,b,Converting waste into fertilizer directly improves and protects the Soil.
2022,Business Org & Mgmt 1st,Chapter 12,Rajshahi,Board,Stem: Utpal switches from banned polythene to eco-friendly bags. Responsibility toward—,Supplier,Investor,Workers,State/Govt,d,Following laws and bans is a primary responsibility towards the State and Government.
2022,Business Org & Mgmt 1st,Chapter 12,Rajshahi,Board,"Stem (above): In his new business, Utpal prioritized— 
i. Prioritized business ethics and values
ii. Followed the characteristic of business flexibility
iii. Prioritized earning excessive profit",i & ii,i & iii,ii & iii,"i, ii & iii",a,Switching business based on legal/moral changes shows Ethics and Flexibility.
2022,Business Org & Mgmt 1st,Chapter 12,Rajshahi,Board,How does business fulfill responsibility toward consumers?,Job security,Asset use,Pollution,Fair price,d,Supplying safe products at a Fair Price is the main duty to consumers.
2022,Business Org & Mgmt 1st,Chapter 12,Jessore,Board,How many principles (pillars) of Social Business are there?,4,6,5,7,d,Prof. Muhammad Yunus defined 7 principles for Social Business.
2022,Business Org & Mgmt 1st,Chapter 12,Jessore,Board,Stem: A sweet shop uses tissue/harmful chemicals in Roshogolla. They ignored—,Awareness,Worker interest,Profit,Ethics,d,Adulterating food is a severe violation of Business Ethics.
2022,Business Org & Mgmt 1st,Chapter 12,Jessore,Board,"Stem (above): What should Mr. Akash (the consumer) do?
i. File a complaint with the appropriate authorities
ii. Stop purchasing Rasgulla from that institution
iii. Stop eating all types of Rasgulla",i & ii,ii & iii,i & iii,"i, ii & iii",a,"Consumers should complain and boycott, but stopping all sweets (iii) is illogical."
2022,Business Org & Mgmt 1st,Chapter 12,Comilla,Board,Values in humans are created from—,Behavior,Attitude,Conscience,Ability,c,Vivek (Conscience) is the birthplace of moral values.
2022,Business Org & Mgmt 1st,Chapter 12,Comilla,Board,"The concept of ethics is related to—
i. Good and bad aspects of life
ii. Human culture
iii. Right and wrong aspects of life",i & ii,ii & iii,i & iii,"i, ii & iii",c,"Ethics focuses on moral choices (good/bad, right/wrong) rather than general culture."
2022,Business Org & Mgmt 1st,Chapter 12,Comilla,Board,Rafiq's exemplary business behavior and wisdom are called—,Business Values,Ethics,Honesty,Values,a,Professional behavior rooted in wisdom is categorized as Business Values.
2022,Business Org & Mgmt 1st,Chapter 12,Chittagong,Board,Which pollution causes Diarrhea?,Air,Water,Sound,Soil,b,Diarrhea is a water-borne disease caused by contaminated Water.
2022,Business Org & Mgmt 1st,Chapter 12,Chittagong,Board,What mainly increases by performing social responsibility?,Reputation,Profit,Ability,Sales,a,(Repeat Concept) Sunaam (Goodwill/Reputation) is the primary social gain.
2022,Business Org & Mgmt 1st,Chapter 12,Chittagong,Board,Which is AGAINST business ethics?,Any way to profit,Saving env.,Follow rules,Respect law,a,Profit-seeking without moral boundaries is unethical.
2022,Business Org & Mgmt 1st,Chapter 12,Chittagong,Board,"Why follow ethics/values? (i. National image, ii. Prosperity, iii. Peace)",i & ii,ii & iii,i & iii,"i, ii & iii",d,"Ethical trade improves the country's image, business success, and mental peace."
2022,Business Org & Mgmt 1st,Chapter 12,Chittagong,Board,Setting up a school in the area is a duty toward—,Rivals,Investors,Consumers,General Public,d,Community development serves the General Public (Community).
2022,Business Org & Mgmt 1st,Chapter 12,Sylhet,Board,Which fruit generally has the LEAST chemical use?,Apple,Grapes,Banana,Jackfruit,d,Jackfruit (Kathal) is rarely ripened or preserved with chemicals in BD.
2022,Business Org & Mgmt 1st,Chapter 12,Sylhet,Board,What is meant by Business Ethics?,Polite,Justice/Fairness,Empathy,Friendly,b,Nyayparayonota (Justice/Integrity) is the core of ethical business.
2022,Business Org & Mgmt 1st,Chapter 12,Sylhet,Board,"Important social responsibilities of a business include—
i. After-sales service
ii. Fair price
iii. Contractual work",i & ii,i & iii,ii & iii,"i, ii & iii",a,Service and price are social duties; contract work (iii) is a legal/operational matter.
