Year,Subject,Chapter,Level,Category,Question,Option A,Option B,Option C,Option D,Correct Answer,Explanation
2022,Finance 1st Paper,Chapter 9,Mymensingh,Board,CV is used for: (i) Relative comparison (ii) Mutual risk assessment (iii) Comparing return vs risk.,i & ii,i & iii,ii & iii,"i, ii & iii",D,CV provides a standardized measure to compare different investment opportunities.
2022,Finance 1st Paper,Chapter 9,Mymensingh,Board,"Beta 1.5, $R_f$ 7%, $R_m$ 13%. What is the Expected Rate of Return?",7%,8%,9%,16%,D,$E(R) = 7 + 1.5(13 - 7) = 7 + 9 = 16\%$.
2022,Finance 1st Paper,Chapter 9,Chittagong,Board,"Buy price 100, sell price 110, Dividend 8. What is the Dividend Yield?",8%,10%,15%,18%,A,$Dividend\ Yield = (Dividend / Buy\ Price) \times 100 = (8/100) \times 100 = 8\%$.
2022,Finance 1st Paper,Chapter 9,Sylhet,Board,What is the extra return for accepting risk called?,Risk Premium,Portfolio,Beta,Standard Deviation,A,Risk premium is the reward investors demand for taking on risk.
2021,Finance 1st Paper,Chapter 9,Dhaka,Board,What risk is encountered when purchasing bonds or debentures?,Liquidity,Interest Rate,Business Risk,Financial Risk,B,Bonds are highly sensitive to changes in market interest rates.
2021,Finance 1st Paper,Chapter 9,Dhaka,Board,Which risk arises from changes in a country's political situation?,Market Risk,Human Risk,Business Risk,Financial Risk,A,Political changes are macroeconomic factors (Systematic/Market Risk).
2021,Finance 1st Paper,Chapter 9,Dhaka,Board,Which risk is created due to a labor strike in a firm?,Financial Risk,Company Risk,Market Risk,Total Risk,B,Labor strikes are internal issues unique to a specific firm (Unsystematic).
2021,Finance 1st Paper,Chapter 9,Dhaka,Board,"Co M: Beta 1.7, $R_f$ 6%, $R_m$ 16%. Required Rate of Return?",21%,23%,25%,27%,B,$E(R) = 6 + 1.7(16 - 6) = 6 + 17 = 23\%$.
2021,Finance 1st Paper,Chapter 9,Dhaka,Board,What is the relationship between profit and risk?,Neutral,Parallel,Positive,Negative,C,They move in the same direction: higher risk targets higher profit.
2021,Finance 1st Paper,Chapter 9,Rajshahi,Board,Risk is: (i) Measurable (ii) Production (iii) Avoidable.,i & ii,i & iii,ii & iii,"i, ii & iii",B,"Production is a business activity, not a characteristic of risk."
2021,Finance 1st Paper,Chapter 9,Rajshahi,Board,What originates from uncertainty?,Loss,Expense,Risk,Deviation,C,Risk is the portion of uncertainty that can be measured.
2021,Finance 1st Paper,Chapter 9,Rajshahi,Board,What is the source of Financial Risk?,Debt Capital,Share Capital,Recession,Prod Mgmt,A,Financial risk specifically arises from using fixed-interest debt.
2021,Finance 1st Paper,Chapter 9,Rajshahi,Board,"From a Business perspective, sources of risk are: (i) Business Risk (ii) Financial Risk (iii) Market Risk.",i & ii,i & iii,ii & iii,"i, ii & iii",A,Market risk is an external/investor's perspective risk.
2021,Finance 1st Paper,Chapter 9,Rajshahi,Board,What is the possibility of financial loss called?,Uncertainty,Risk,Interest Rate,Expected Loss,B,The standard definition of risk in finance is the chance of loss.
2021,Finance 1st Paper,Chapter 9,Rajshahi,Board,Which of the following is a risk-free investment?,Pref Share,Corp Bond,Common Share,Treasury Bond,D,Government Treasury bonds are considered free from default risk.
2021,Finance 1st Paper,Chapter 9,Jessore,Board,The possibility that actual profit differs from expected profit is:,Net Profit,Total Profit,Risk,Uncertainty,C,Variability/Deviation is the core characteristic of risk.
2021,Finance 1st Paper,Chapter 9,Jessore,Board,Which risk cannot be avoided?,Financial Risk,Market Risk,Business Risk,Company Risk,B,Systematic (Market) risk affects the whole economy and is non-diversifiable.
2021,Finance 1st Paper,Chapter 9,Jessore,Board,Assumptions of CAPM: (i) No inflation (ii) Market is NOT efficient (iii) No income tax.,i & ii,i & iii,ii & iii,"i, ii & iii",B,CAPM assumes an Efficient Capital Market (ii is incorrect).
2021,Finance 1st Paper,Chapter 9,Jessore,Board,"Buy 100, Sell 110, Dividend 5. Total Rate of Return?",5%,10%,15%,20%,C,$[(110-100)+5]/100 = 15/100 = 15\%$.
2021,Finance 1st Paper,Chapter 9,Jessore,Board,Tools for measuring risk: (i) IRR (ii) Std Deviation (iii) CV.,i & ii,i & iii,ii & iii,"i, ii & iii",C,"IRR is used for capital budgeting/return, not directly for risk measurement."
2021,Finance 1st Paper,Chapter 9,Jessore,Board,Safa invests equally in Padma (12%) and Meghna (14%). Portfolio Return?,12%,13%,14%,15%,B,$(12\% + 14\%)/2 = 13\%$.
2021,Finance 1st Paper,Chapter 9,Jessore,Board,Mrs. Safa invests equally in Padma Ltd (12%) and Meghna Ltd (14%). Under which situation will she increase investment in Padma and decrease in Meghna?,Both return and risk of Meghna decrease,Both return and risk of Meghna increase,Meghna's return stays same but risk decreases,Meghna's return stays same but risk increases,D,"If Meghna's risk ($\sigma$) increases while return remains same, Padma is better."
2021,Finance 1st Paper,Chapter 9,Jessore,Board,"Rf 7%, Rm 17%, Beta 0.70. Expected Rate of Return?",14%,21.10%,18.90%,24%,A,$E(R) = 7 + 0.70(17-7) = 7 + 7 = 14\%$.
2021,Finance 1st Paper,Chapter 9,Comilla,Board,What is the relationship between risk and income?,Downward,Positive,Proportional,Negative,B,Higher risk demands higher income expectations (Direct relationship).
2021,Finance 1st Paper,Chapter 9,Comilla,Board,Raw material price fluctuations create which risk?,Business Risk,Financial Risk,Liquidity Risk,Market Risk,A,Operating cost variability is the core of Business Risk.
2021,Finance 1st Paper,Chapter 9,Chittagong,Board,Which risk is NOT under the management's control?,Company Risk,Liquidity Risk,Market Risk,Purchasing Power,C,Market risk (Systematic) is external to the company.
2021,Finance 1st Paper,Chapter 9,Chittagong,Board,Which of the following is risk-free?,Debenture,Comm Paper,Common Share,Treasury Bill,D,T-Bills are the standard benchmark for risk-free assets.
2021,Finance 1st Paper,Chapter 9,Chittagong,Board,The relative expression of risk increase/decrease is called:,Average Risk,Probability,Std Deviation,CV,D,Coefficient of Variation (CV) is the relative measure of risk.
2021,Finance 1st Paper,Chapter 9,Chittagong,Board,Which formula is correct (CAPM)?,$Rf + (Rm-Rf)\beta$,$Rf + (Rm+Rf)\beta$,$Rm + (Rf-Rm)\beta$,$Rm + (Rf+Rm)\beta$,A,The standard CAPM formula: $E(R) = R_f + \beta(R_m - R_f)$.
2021,Finance 1st Paper,Chapter 9,Chittagong,Board,"Arefin buys a share at 700, gets 50 dividend, and sells it for 750. What is the total rate of return?",7.14%,7.28%,14.28%,14.14%,C,$[(750 - 700) + 50] / 700 = 100 / 700 = 14.28\%$.
2021,Finance 1st Paper,Chapter 9,Chittagong,Board,"Given the data for Sijan Pharma: Probabilities (0.30, 0.40, 0.30) and Returns (7%, 10%, 12%). What is the Expected Rate of Return?",7.20%,9.70%,11.70%,11.80%,C,Calculated as $\sum (P_i \times R_i)$ from the given probabilities.
2021,Finance 1st Paper,Chapter 9,Chittagong,Board,"Given the data for Sijan Pharma: Probabilities (0.30, 0.40, 0.30) and Returns (7%, 10%, 12%). If Govt securities offer 10% interest, is investing in Sejan Pharma justified?",Not justified,No effect,Justified,Decision later,a,"Rational investors require a risk premium. If a risky asset offers less return than a risk-free asset, it is a bad investment."
2021,Finance 1st Paper,Chapter 9,Chittagong,Board,Which of the following is NOT an assumption of CAPM?,No transaction costs,No inflation,Efficient market,Returns vary for all,D,CAPM assumes all investors have homogeneous (same) expectations.
2021,Finance 1st Paper,Chapter 9,Chittagong,Board,"Beta 1.8, Rf 7%, Market Return 10%. What is the Expected Rate of Return?",5.80%,7.26%,12.40%,15.60%,C,$E(R) = 7 + 1.8(10 - 7) = 7 + 5.4 = 12.4\%$.
2021,Finance 1st Paper,Chapter 9,Chittagong,Board,"If market return becomes 12% (instead of 10%), what is the change in Expected Return?",8.6% Increase,3.6% Increase,8.6% Decrease,3.6% Decrease,B,New: $7 + 1.8(12 - 7) = 16\%$. Change: $16\% - 12.4\% = 3.6\%$ Increase.
2021,Finance 1st Paper,Chapter 9,Sylhet,Board,What is the relationship between risk and return?,Positive,Negative,Downward,Proportional,A,They move in the same direction: higher risk targets higher return.
2021,Finance 1st Paper,Chapter 9,Sylhet,Board,"Given the returns for ABC Company: 2018 (15%), 2019 (14%), and 2020 (13%). What is the Expected Rate of Return?",13%,14%,15%,16%,B,Calculated using the weighted average of returns and probabilities.
2021,Finance 1st Paper,Chapter 9,Sylhet,Board,"Given the returns for ABC Company: 2018 (15%), 2019 (14%), and 2020 (13%). What is the Standard Deviation of ABC Co?",0.82,1,2,2.5,b,-
2021,Finance 1st Paper,Chapter 9,Sylhet,Board,"If Security A has an expected return of 22% and Std Deviation of 8.36, what is the CV?",0.35,0.36,0.37,0.38,D,$CV = 8.36 / 22 = 0.38$.
2021,Finance 1st Paper,Chapter 9,Sylhet,Board,Which of the following is an income from a risky security?,T-Bill Interest,Capital Gain from shares,Loan interest,Bank deposit interest,B,"Shares involve market price volatility, making capital gains risky."
2021,Finance 1st Paper,Chapter 9,Sylhet,Board,Methods to measure risk: (i) CV (ii) Std Deviation (iii) Probability distribution.,"i, ii","i, iii","ii, iii","i, ii, iii",D,All three are standard quantitative methods for risk assessment.
2021,Finance 1st Paper,Chapter 9,Barisal,Board,What is obtained by dividing Standard Deviation by Expected Return?,CV,Number of years,Std Deviation,Avg Return,A,This is the definition of Coefficient of Variation (বিভেদাঙ্ক).
2021,Finance 1st Paper,Chapter 9,Barisal,Board,Using debt in the capital structure creates which risk?,Business Risk,Market Risk,Financial Risk,Pure Risk,C,"Debt introduces fixed interest obligations, creating financial risk."
2021,Finance 1st Paper,Chapter 9,Barisal,Board,Which of the following is an insurable risk?,Speculative Risk,Financial Risk,Human Risk,Business Risk,C,Human risks (life/accidents) are insurable; speculative risks are not.
2021,Finance 1st Paper,Chapter 9,Barisal,Board,"To assess and determine risk across different projects, we use:",Production Cost,Capital,Profit,Depreciation,C,Profit (returns) variability is the primary data used to measure risk.
2021,Finance 1st Paper,Chapter 9,Dinajpur,Board,What is the relationship between risk and profit?,Positive,Proportional,Relative,Negative,A,"Standard risk-return trade-off: higher risk, higher potential profit."
2021,Finance 1st Paper,Chapter 9,Dinajpur,Board,Risk is: (i) Measurable (ii) Arising from uncertainty (iii) Avoidable.,i & ii,ii & iii,i & iii,"i, ii & iii",D,All three are core characteristics of financial risk.
2021,Finance 1st Paper,Chapter 9,Dinajpur,Board,Which is a risk-free security?,Common Share,Preferred Share,Treasury Bond,Corp Bond,C,Government treasury bonds carry zero default risk.
2021,Finance 1st Paper,Chapter 9,Dinajpur,Board,What is the best method for measuring absolute risk?,Variance,Average,Standard Deviation,CV,C,Standard Deviation ($\sigma$) is the most widely accepted absolute risk measure.
2021,Finance 1st Paper,Chapter 9,Dinajpur,Board,"Asad Ltd: $R_f$ 8%, $R_m$ 12%, Beta 1.5. What is the Risk Premium?",3%,4%,5%,6%,B,$Risk\ Premium = R_m - R_f = 12\% - 8\% = 4\%$.
2021,Finance 1st Paper,Chapter 9,Dinajpur,Board,"Asad Ltd: $R_f$ 8%, $R_m$ 12%, Beta 1.5. Expected Rate of Return?",14%,15%,16%,17%,A,$E(R) = 8 + 1.5(12 - 8) = 8 + 6 = 14\%$.
2021,Finance 1st Paper,Chapter 9,Mymensingh,Board,"Based on the table for Security Y (Expected Return: 15%, Standard Deviation: 25%), what is its Coefficient of Variation (CV)?",100%,150%,167%,170%,C,"$CV = (\sigma / \bar{R}) \times 100$. Based on stimulus data (e.g., $10 / 6$), it is 167%."
2021,Finance 1st Paper,Chapter 9,Mymensingh,Board,"Based on the table for Security Y (Expected Return: 15%, Standard Deviation: 25%), Security Y is: (i) More risky (ii) Less risky (iii) High earning.",i & ii,i & iii,ii & iii,"i, ii & iii",B,Based on higher CV and higher return compared to Security X.
2021,Finance 1st Paper,Chapter 9,Mymensingh,Board,What is the relationship between risk and profit?,Inverse,Linear,Proportional,Relative,C,They move in the same direction (Direct/Proportional).
2021,Finance 1st Paper,Chapter 9,Mymensingh,Board,Risk is: (i) Measurable (ii) Production (iii) Avoidable.,i & ii,i & iii,ii & iii,"i, ii & iii",B,Production is not a trait of risk.
2021,Finance 1st Paper,Chapter 9,Mymensingh,Board,"Beta 1.5, $R_f$ 6%, $R_m$ 12%. What is the Expected Rate of Return?",9%,12%,15%,27%,C,$E(R) = 6 + 1.5(12 - 6) = 15\%$.
2021,Finance 1st Paper,Chapter 9,Mymensingh,Board,What is the standard value of Market Beta ($\beta$)?,0,1,0.1,1.5,B,"Market Beta is the benchmark, always equal to 1.0."
2021,Finance 1st Paper,Chapter 9,Mymensingh,Board,Risk created due to economic recession is:,Financial Risk,Liquidity Risk,Market Risk,Business Risk,C,Recession is a macro factor affecting the whole market.
2021,Finance 1st Paper,Chapter 9,Mymensingh,Board,Risk measurement methods: (i) Std Deviation (ii) Probability (iii) CV.,i & ii,i & iii,ii & iii,"i, ii & iii",D,All three are standard quantitative risk assessment tools.
2019,Finance 1st Paper,Chapter 9,Jessore,Board,Who invented the formula for Portfolio Standard Deviation?,Modigliani,Miller,Lintner,Markowitz,D,Harry Markowitz (1952) pioneered Portfolio theory math.
2019,Finance 1st Paper,Chapter 9,Jessore,Board,"Noor Ltd: $R_f$ 6%, $R_m$ 10%, Beta 1.5. What is the Risk Premium?",4%,6%,9%,10%,A,$R_m - R_f = 10\% - 6\% = 4\%$.
2019,Finance 1st Paper,Chapter 9,Jessore,Board,"Noor Ltd: $R_f$ 6%, $R_m$ 10%, Beta 1.5. Expected Return?",10%,12%,15%,16%,B,$E(R) = 6 + 1.5(10 - 6) = 12\%$.
2019,Finance 1st Paper,Chapter 9,Comilla,Board,Statistical methods for risk measurement: (i) Std Dev (ii) CV (iii) Ratio Analysis.,i & ii,i & iii,ii & iii,"i, ii & iii",A,"Ratio analysis is used for financial health, not risk volatility."
2019,Finance 1st Paper,Chapter 9,Sylhet,Board,Which is an investment with zero default risk?,11% Govt Savings,11% Bank Deposit,11% Coupon Bond,11% Pref Share,A,Govt savings are sovereign-backed and considered default-free.
2019,Finance 1st Paper,Chapter 9,Sylhet,Board,"Miss Hami buys at 70, sells at 90, Dividend 2. Total Rate of Return?",24.44%,22.22%,28.57%,31.43%,D,$[(90 - 70) + 2] / 70 = 22 / 70 = 31.43\%$.
2019,Finance 1st Paper,Chapter 9,Barisal,Board,Risk arising from inability to repay debt is:,Interest Rate,Financial,Liquidity,Business,B,Inability to meet fixed financial obligations is Financial Risk.
2019,Finance 1st Paper,Chapter 9,Dinajpur,Board,Which risk cannot be reduced?,Company Risk,Market Risk,Liquidity Risk,Financial Risk,B,Systematic (Market) risk is non-diversifiable.
2019,Finance 1st Paper,Chapter 9,Dinajpur,Board,"Given the data for Asset A (Expected Return: 16%, Standard Deviation: 6%), what is the Coefficient of Variation (CV)?",10%,22%,37.50%,26.67%,c,-
2019,Finance 1st Paper,Chapter 9,Dinajpur,Board,"Given the data for Asset A (Expected Return: 16%, Standard Deviation: 6%), For a risk-averse investor, which asset (A, B, C, D) is best?",Asset A,Asset B,Asset C,Asset D,a,-
2019,Finance 1st Paper,Chapter 9,Dhaka,Board,Causes of Company Risk include: (i) Inefficient management (ii) Labor strike (iii) Raw material shortage.,i & ii,i & iii,ii & iii,"i, ii & iii",D,These are internal issues specific to a company (Unsystematic Risk).
2018,Finance 1st Paper,Chapter 9,Combined,Board,What is the basis of the CAPM model?,Policy,Assumptions,Concepts,Belief,B,"CAPM is built on specific theoretical assumptions (e.g., efficient market, no taxes)."
2017,Finance 1st Paper,Chapter 9,Rajshahi,Board,Which of the following is NOT a man-made risk?,Strike/Protest,War,Cyclone,Arson,C,Natural disasters like cyclones are environmental risks.
2017,Finance 1st Paper,Chapter 9,Rajshahi,Board,Sources of risk include: (i) Economic uncertainty (ii) Natural uncertainty (iii) Human uncertainty.,i & ii,i & iii,ii & iii,"i, ii & iii",D,"Risk stems from variability in economic, natural, or human factors."
2017,Finance 1st Paper,Chapter 9,Dinajpur,Board,What is involved in every decision of a business firm?,Profit,Loss,Risk,Probability,C,Risk is inherent in every financial or operational decision.
2017,Finance 1st Paper,Chapter 9,Dinajpur,Board,What is the primary objective of Portfolio Investment?,Maximize Profit,Minimize Profit,Minimize Risk,Maximize Risk,C,Diversification aims to reduce total risk without sacrificing expected return.
2017,Finance 1st Paper,Chapter 9,Chittagong,Board,"$R_m = 20\%$, $R_f = 10\%$, and Firm Beta ($\beta$) is 2. What is the Cost of Equity ($K_e$)?",40%,30%,20%,10%,B,$K_e = 10 + 2(20 - 10) = 10 + 20 = 30\%$.
2017,Finance 1st Paper,Chapter 9,Barisal,Board,"Beta 1.5, $R_f$ 6%, $R_m$ 12%. What is the Expected Rate of Return?",9%,12%,15%,33%,C,$E(R) = 6 + 1.5(12 - 6) = 6 + 9 = 15\%$.
2017,Finance 1st Paper,Chapter 9,Jessore,Board,Individual (Standalone) risk is a part of which risk?,Market Risk,Business Risk,Total Risk,Financial Risk,C,Total risk consists of both systematic and unsystematic (individual) risk.
