Year,Subject,Chapter,Level,Category,Question,Option A,Option B,Option C,Option D,Correct Answer,Explanation
2022,Business 2nd Paper,Controlling,Jessore Board,Board,"To measure variances accurately against standard benchmarks during the control process, a manager needs access to:",Actual performance data,Corrective guidelines,Internal audit logs,Personal observation notes,a,"To calculate variation, a manager must compare the pre-set standard directly against the recorded data of actual performance (প্রকৃত কর্মসম্পাদন)."
2022,Business 2nd Paper,Controlling,Jessore Board,Board,Which of the following functions in the management process cycle is characterized as a period-ending or terminal task?,Planning,Organizing,Directing,Controlling,d,Controlling is a period-ending function (কালান্তিক কাজ). It occurs at the end of an operational cycle to review results before a new planning phase starts.
2022,Business 2nd Paper,Controlling,Sylhet Board,Board,What is the name of the absolute final function performed within the sequence of the management process cycle?,Planning,Controlling,Leadership,Organizing,b,"Controlling (নিয়ন্ত্রণ) is the final function of the management process, closing the loop by assessing outcomes against goals."
2022,Business 2nd Paper,Controlling,Barisal Board,Board,Which of the following choices represents the final step or concluding phase in the management control process?,Taking corrective measures,Measuring actual performance results,Comparing actual performance with standards,Establishing performance standards,a,The control process finishes by taking corrective measures (সংশোধনমূলক কার্যক্রম গ্রহণ). This step fixes variations and lines up operations with the plan.
2022,Business 2nd Paper,Controlling,Barisal Board,Board,Which management function is scheduled to be executed immediately after the completion of the control phase?,Organizing,Directing,Planning,Trend forecasting,c,Controlling closes the management cycle. The feedback and performance data collected during this phase flow directly into the next round of Planning (পরিকল্পনা).
2022,Business 2nd Paper,Controlling,Barisal Board,Board,Which of the following management functions serves as the fundamental basis or structural foundation for controlling?,Organizing,Staffing,Planning,Motivation,c,"Planning (পরিকল্পনা) provides the targets and standards. Without a plan, there are no benchmarks available to measure performance against, making controlling impossible."
2022,Business 2nd Paper,Controlling,Dinajpur Board,Board,"Which of the following options represent core features and characteristics of management control?


i. It serves as the definitive baseline foundation for future planning

ii. It operates as an ongoing, continuous process across cycles

iii. It exerts its influence across all hierarchical levels of an enterprise",i and ii,i and iii,ii and iii,"i, ii and iii",d,"Control yields data for future planning (i), runs continuously across cycles (ii), and applies to all levels of management (iii). Therefore, all three points are correct."
2022,Business 2nd Paper,Controlling,Dinajpur Board,Board,Which of the following activities represents the fourth sequential step in the management control process?,Establishing performance standards,Measuring actual work performance,Determining and calculating deviations,Taking corrective measures,c,"The control sequence runs: 1. Set standards, 2. Measure performance, 3. Compare results, and 4. Determine and calculate deviations (বিচ্যুতি নির্ণয়)."
2022,Business 2nd Paper,Controlling,Mymensingh Board,Board,What is universally recognized as the absolute first step or initial phase in the management control process?,Measuring actual performance results,Establishing standard performance yardsticks,Finding and evaluating the causes of variance,Taking corrective measures,b,"The control process must always begin by establishing standard benchmarks (আদর্শ মান নির্ধারণ), which serve as the baseline targets for evaluation."
2022,Business 2nd Paper,Controlling,Mymensingh Board,Board,Which of the following management functions serves as the primary basis or structural foundation for controlling?,Planning,Directing,Organizing,Leadership,a,Planning (পরিকল্পনা) acts as the foundation for controlling by setting the objectives that determine performance targets.
